,mzmed,rtmed,isotopes
peakpos497,783.58647268311,7.51271363333333,
peakpos498,1339.28140212955,15.730391000000001,[4027][M]+
peakpos499,717.5897640013651,6.7120275,[1534][M]+
peakpos500,737.639741392056,6.50334088333333,
peakpos501,1368.1569477025,15.200779500000001,[4042][M]+
peakpos502,814.4456663905361,14.651144,[2322][M]+
peakpos503,381.296990579273,4.45242335,[306][M]+
peakpos504,758.383160368365,12.8713905,[1858][M]+
peakpos505,575.502394183372,15.636988,
peakpos506,796.738070767617,15.575922,[2178][M]+
peakpos507,883.7618706599491,15.852325333333301,[2896][M+2]+
peakpos508,601.518467379655,15.654435999999999,[932][M]+
peakpos509,966.8289979209441,15.5410305,[3423][M+1]+
peakpos510,1200.77681111224,8.709892300000002,[3899][M+1]+
peakpos511,850.7267938868739,15.593369000000001,[2644][M]+
peakpos512,799.67786932812,15.3500895,[2205][M]+
peakpos513,756.62099211267,7.04354575,[1814][M+3]+
peakpos514,938.835555982837,15.345261666666698,[3267][M+1]+
peakpos515,833.584908469682,7.74145708333333,[2489][M+2]2+
peakpos516,730.351950520068,11.1090785,[1637][M]+
peakpos517,908.8536678079901,16.038322,
peakpos518,919.8503260222091,15.967847333333301,[3154][M+1]+
peakpos519,894.7532944805839,15.122260500000001,[2988][M]+
peakpos520,692.6236856344341,15.200779500000001,[1368][M+2]+
peakpos521,931.7695973773241,15.776582500000002,[3229][M]+
peakpos522,894.811764587148,15.194614333333302,
peakpos523,891.800902955006,15.628269,[2949][M+2]+
peakpos524,482.323771073867,2.4022146,[541][M]+
peakpos525,945.848087096604,15.881276000000002,[3298][M+2]+
peakpos526,892.831970834341,16.0212653333333,[2972][M]+
peakpos527,941.818232589357,15.471233999999999,[3279][M+2]+
peakpos528,842.575944978709,7.05235328333333,[2582][M]+
peakpos529,842.6359773289861,7.05663435,
peakpos530,910.790903275928,16.0557635,[3088][M+1]+
peakpos531,582.592907311015,7.79308605,[866][M]+
peakpos532,918.8476452600399,15.619545,[3155][M]+
peakpos533,873.751850743293,15.575408333333302,
peakpos534,683.365399487164,4.22558925,[1312][M+1]+
peakpos535,1196.82494110678,8.70989045,[3889][M+2]+
peakpos536,416.373014119766,4.9497134,[362][M]+
peakpos537,862.767895936846,15.398489166666698,[2739][M+1]+
peakpos538,1018.938079564,15.383991,[3642][M]+
peakpos539,726.5594059580901,6.301979900000001,[1606][M+1]+
peakpos540,865.804481114534,15.933629999999999,[2765][M+1]+
peakpos541,943.8504153056109,15.436334,[3296][M+1]+
peakpos542,530.541232225273,7.01651475,
peakpos543,914.8164986936861,15.558440833333302,[3126][M]+
peakpos544,867.7402350551201,15.744801500000001,[2783][M]+
peakpos545,836.61561510769,7.80253463333333,
peakpos546,711.3440698577749,5.41209685,[1488][M]+
peakpos547,714.617813780059,15.000113500000001,[1514][M]+
peakpos548,951.831291970512,15.345261666666698,[3335][M+1]+
peakpos549,669.636832448722,15.680616,[1247][M+1]+
peakpos550,951.8183419347121,15.453724666666698,
peakpos551,413.26575178152297,4.9148152000000005,
peakpos552,760.2185925456059,14.686045499999999,[1866][M]+
peakpos553,170.128678189606,20.356842,
peakpos554,370.35428278230796,5.61275995,[277][M+1]+
peakpos555,1335.32716073612,15.672565166666699,[4023][M+2]+
peakpos556,512.530066597405,7.01651475,
peakpos557,833.24041671358,15.392710000000001,
peakpos558,515.543491304262,7.00782086666667,[626][M+2]+
peakpos559,752.5635600643781,10.4460896666667,[1779][M+2]+
peakpos560,884.77502173405,16.0422351666667,[2906][M+1]+
peakpos561,665.4590204165049,10.4461138333333,[1208][M+2]+
peakpos562,533.553317399268,7.00782086666667,[687][M+2]+
peakpos563,753.5873704917959,7.1831285000000005,
peakpos564,865.7235867484959,15.5322965,[2774][M]+
peakpos565,737.544850074195,10.4461138333333,[1666][M+1]+
peakpos566,927.739168541792,15.3752635,
peakpos567,792.707010067333,15.078578666666699,[2138][M]+
peakpos568,963.810019987696,15.375267000000001,[3408][M]+
peakpos569,893.6977435181919,15.436332,[2979][M]+
peakpos570,812.671778468414,8.61391195,[2297][M+1]+
peakpos571,730.574515569001,9.69807923333333,[1639][M]+
peakpos572,654.330964554058,4.22559185,[1161][M]+
peakpos573,936.753850583616,5.77849438333333,[3248][M+1]+
peakpos574,829.554171912191,6.528802099999999,[2461][M+1]+
peakpos575,324.216535108796,3.54510285,
peakpos576,781.556247448199,6.214745,[2037][M+1]+
peakpos577,578.5212398811731,15.837663000000001,[849][M+1]+
peakpos578,1322.1644588916902,15.383989499999998,[4012][M+2]+
peakpos579,949.802431663845,15.479897666666698,[3326][M+1]+
peakpos580,813.683760550222,10.0098205,[2317][M]+
peakpos581,795.607642863571,7.4535829,[2151][M+1]+
peakpos582,560.470436476376,7.820013900000001,[790][M]+
peakpos583,870.749572229164,15.7373245,[2783][M+3]+
peakpos584,767.576100420371,7.20930785,[1919][M+1]+
peakpos585,595.587584967695,7.7938311,[908][M]+
peakpos586,760.589732189117,6.327646499999999,[1863][M+1]+
peakpos587,810.599273854455,7.2703822,[2286][M]+
peakpos588,950.816084846304,15.584648999999999,
peakpos589,949.802572366602,15.218224,[3327][M+1]+
peakpos590,763.602848814465,8.40450903333333,[1889][M+1]+
peakpos591,685.6070110954599,14.904154,[1323][M+2]+
peakpos592,611.54218816225,9.4252728,[976][M+1]+
peakpos593,869.8178878742909,15.593372500000001,
peakpos594,815.699133811127,11.205040499999999,[2336][M]+
peakpos595,149.023223191823,2.3324192999999998,[10][M]+
peakpos596,922.774548995332,15.218226000000001,[3169][M+2]+
peakpos597,719.5720861296561,14.991399,[1550][M]+
peakpos598,895.712886238676,15.650936999999999,[2995][M]+
peakpos599,739.3746259613181,6.0240193,[1685][M]+
peakpos600,743.661592127349,14.9041535,[1714][M+2]+
peakpos601,926.804918952001,15.352652333333301,
peakpos602,909.849415772988,16.1255625,[3077][M+2]+
peakpos603,805.568771592512,6.8154357999999995,
peakpos604,814.6209082803931,8.1166358,[2304][M+2]+
peakpos605,1237.85017084929,8.709886000000001,[3951][M+2]+
peakpos606,802.387743428495,14.0317105,[2222][M]+
peakpos607,1215.7455971145098,8.71838605,[3917][M]+
peakpos608,702.320687440686,9.529977800000001,[1436][M]+
peakpos609,903.808828072315,15.427610999999999,[3029][M+3]+
peakpos610,843.582073293935,7.04354205,[2582][M+1]+
peakpos611,843.6403390274601,7.07838396666667,[2586][M]+
peakpos612,926.728302078438,15.192055499999999,[3196][M+1]+
peakpos613,827.708963969808,15.610828,
peakpos614,472.34114021132103,3.09143565,[510][M]+
peakpos615,338.341333689889,4.923536299999999,[210][M]+
peakpos616,905.746976337045,15.471235,[3062][M]+
peakpos617,788.6715298562759,9.62590878333333,[2094][M+1]+
peakpos618,920.8621749974541,15.828893333333301,[3171][M]+
peakpos619,807.570734557397,6.30198135,[2255][M+1]+
peakpos620,1388.17497983601,14.904154,[4051][M]+
peakpos621,346.33289625683096,3.09059706666667,[231][M]+
peakpos622,864.8003181351131,15.71551,[2766][M]+
peakpos623,865.795490758201,15.815482999999999,
peakpos624,324.21665069700697,3.9638644,
peakpos625,893.754767367836,15.759135999999998,[2980][M]+
peakpos626,860.752486203745,15.113536499999999,[2724][M+1]+
peakpos627,735.572678707661,7.3226900333333305,[1661][M+1]+
peakpos628,848.536508191236,6.8341672,
peakpos629,902.799460889524,15.5323015,
peakpos630,324.216623827293,4.22583295,[193][M]+
peakpos631,824.680296784876,15.109144833333302,[2414][M+1]+
peakpos632,183.07805479256803,0.823194363333333,[26][M]+
peakpos633,850.696713841057,15.1571585,[2632][M+1]+
peakpos634,702.562157944301,5.73489975,[1429][M+1]+
peakpos635,893.8174979791889,15.831105166666699,[2962][M+2]+
peakpos636,932.775149409994,15.785306,[3229][M+1]+
peakpos637,946.783190443378,15.261789666666699,[3313][M]+
peakpos638,946.7632495805301,15.2831986666667,
peakpos639,1389.1793471055898,14.904151500000001,[4051][M+1]+
peakpos640,787.61714841752,6.32298023333333,[2092][M]+
peakpos641,961.794480790642,15.1571585,[3400][M]+
peakpos642,284.206287674398,0.639904065,[112][M]+
peakpos643,786.655964852241,8.5877526,[2078][M+1]+
peakpos644,895.7704771084801,15.951070499999998,[2996][M]+
peakpos645,686.438134291044,10.446032,[1337][M+1]+
peakpos646,833.8085544385409,15.593373000000001,[2470][M+4]+
peakpos647,677.548563713264,5.62148345,[1274][M+2]+
peakpos648,387.32881902123904,3.9725837999999998,[314][M+1]+
peakpos649,850.553449878936,7.5495577,[2639][M]+
peakpos650,936.8931160596401,16.125557,[3256][M]+
peakpos651,551.381049941152,3.002415,[758][M]+
peakpos652,810.5995437837751,8.1384417,[2288][M]+
peakpos653,911.7968206832139,15.345261666666698,[3103][M]+
peakpos654,771.707667588018,14.904151,[1961][M+1]+
peakpos655,930.7587176223931,15.5541185,[3220][M+1]+
peakpos656,684.20261251192,13.229082,[1324][M]+
peakpos657,769.6175532793891,7.21803545,[1942][M+1]+
peakpos658,768.631122280759,7.41394095,
peakpos659,676.680778333145,15.6718985,[1277][M+1]+
peakpos660,934.879855251854,16.2692301666667,
peakpos661,436.34188794214896,5.3470002833333306,
peakpos662,449.33667788687006,4.81489796666667,[442][M]+
peakpos663,732.6086702801609,7.174411500000001,[1642][M+1]+
peakpos664,876.5681876085409,7.80256935,[2847][M]+
peakpos665,881.8260570042991,16.038311,
peakpos666,932.847030243345,15.975355333333301,
peakpos667,893.8336549602341,16.020867000000003,[2972][M+1]+
peakpos668,974.816138177361,15.26185,[3475][M]+
peakpos669,972.8936123986099,15.872553,[3464][M]+
peakpos670,899.777969968537,15.3578165,[3015][M+1]+
peakpos671,240.180276388381,0.63990765,[57][M]+
peakpos672,834.238271943802,15.392716,[2499][M]+
peakpos673,918.8204675643111,15.6544445,[3133][M+3]+
peakpos674,279.158424177284,15.383994,
peakpos675,864.782356014467,15.602098999999999,[2753][M+1]+
peakpos676,796.619705893953,8.39581515,[2174][M]+
peakpos677,813.609130817457,7.74149165,[2285][M+3]+
peakpos678,880.831802754658,16.230249,[2886][M]+
peakpos679,496.33922693303595,2.70245421666667,[579][M]+
peakpos680,970.8774923363479,15.680617000000002,[3453][M]+
peakpos681,757.621124430186,7.4186914,[1846][M]+
peakpos682,907.833611820499,15.966464666666699,[3070][M+1]+
peakpos683,796.69940478182,6.50260823333333,[2177][M]+
peakpos684,836.605897108611,7.42741635,[2506][M+2]+
peakpos685,830.41886631911,14.651144,[2471][M]+
peakpos686,763.592833392227,7.5495561,[1873][M+3]+
peakpos687,889.785814713098,15.401438500000001,[2937][M+2]+
peakpos688,927.7663536658999,15.283191166666699,[3208][M]+
peakpos689,521.3426226589701,2.51392953333333,[646][M+1]+
peakpos690,956.862844458043,15.898724,[3375][M]+
peakpos691,724.3400516288581,5.412090200000001,[1585][M]+
peakpos692,1216.75105135567,8.709892300000002,[3917][M+1]+
peakpos693,696.3616363545281,4.22559185,[1389][M+1]+
peakpos694,1328.28526062998,15.676226333333302,[4019][M+2]+
peakpos695,858.753042234375,15.3054635,[2719][M]+
peakpos696,774.626142242142,9.37285166666667,[1976][M+2]+
peakpos697,936.8695025847819,16.160452,
peakpos698,256.175203519892,0.638981998333333,[73][M]+
peakpos699,593.59705333072,10.4462765,[900][M]+
peakpos700,895.7569025316229,15.122263,[2988][M+1]+
peakpos701,909.7783947328819,15.881264999999999,[3076][M+2]+
peakpos702,760.584908598018,8.1340892,
peakpos703,827.6984639710339,15.366542,[2440][M+2]+
peakpos704,371.357744476778,15.680617000000002,[275][M+2]+
peakpos705,846.6582056803791,7.7938434999999995,[2595][M+2]+
peakpos706,826.7762344858991,15.81149,[2426][M+2]+
peakpos707,903.730720605238,15.325113833333301,
peakpos708,862.7756685725141,15.5410275,[2735][M+2]+
peakpos709,787.417809525987,14.0317105,[2085][M+1]+
peakpos710,886.7852945203641,15.2967475,[2930][M]+
peakpos711,855.729887171084,15.61955,
peakpos712,1372.9642192607,10.446031,[4044][M+2]+
peakpos713,301.140813944593,2.32694626666667,[144][M]+
peakpos714,835.748804621384,15.345261166666699,[2517][M]+
peakpos715,454.330032238492,3.07784965,[455][M]+
peakpos716,764.5418837558949,6.32814645,[1897][M]+
peakpos717,707.5888614095869,14.904154,[1454][M+2]+
peakpos718,919.849543211201,15.623880333333302,[3155][M+1]+
peakpos719,897.728828695811,15.8543193333333,[3008][M]+
peakpos720,580.537540792201,16.125552,[853][M+1]+
peakpos721,744.5891395466369,7.357621000000001,
peakpos722,1365.20958093558,15.200779500000001,[4038][M+2]+
peakpos723,920.836333264526,15.855103,[3146][M+3]+
peakpos724,733.556898642364,6.642227,[1648][M+1]+
peakpos725,915.818753267859,15.554088833333301,[3126][M+1]+
peakpos726,782.647961672895,7.67163856666667,
peakpos727,697.5789114382651,15.200779500000001,[1393][M+2]+
peakpos728,742.559923799918,6.327652400000001,[1718][M]+
peakpos729,818.6266870543719,6.8254323,[2348][M+2]+
peakpos730,1325.1915419757001,15.689341500000001,[4017][M+1]+
peakpos731,928.7417099530301,15.375266,[3215][M]+
peakpos732,517.398621427679,3.0866553833333303,[637][M]+
peakpos733,274.273517107889,15.628492833333302,
peakpos734,956.852105384094,15.785272333333301,[3362][M+2]+
peakpos735,872.537249228996,6.75564335,[2816][M]+
peakpos736,324.21659679854,6.2321856,
peakpos737,968.863371453681,15.471231,[3443][M]+
peakpos738,772.627834185396,7.2125357,[1942][M+4]+
peakpos739,887.780757160339,15.683292000000002,
peakpos740,1306.1350822258198,7.03396365,[4000][M]+
peakpos741,637.304306016501,4.22559185,[1085][M]+
peakpos742,829.619163181955,6.49380226666667,[2463][M+1]+
peakpos743,730.5930683770121,6.47646555,[1634][M+1]+
peakpos744,954.835383472367,15.554082333333302,[3350][M+2]+
peakpos745,1324.190650426,15.689339000000002,[4017][M]+
peakpos746,829.723921265894,15.802764999999999,[2469][M]+
peakpos747,842.627247695197,6.76436795,[2564][M+2]+
peakpos748,868.7425422916319,15.74169,[2783][M+1]+
peakpos749,324.216346160163,6.9737637,
peakpos750,947.875176613878,16.2433375,[3321][M]+
peakpos751,398.399084366315,5.036957599999999,[327][M]+
peakpos752,893.8369436743179,15.957579,
peakpos753,784.5752347396359,6.3456019999999995,[2054][M+2]+
peakpos754,774.636806818149,9.4732605,[1996][M]+
peakpos755,1370.16312943824,15.200779500000001,[4042][M+2]+
peakpos756,752.3699708329559,6.03149088333333,[1795][M]+
peakpos757,743.576980998943,7.287826700000001,[1719][M+1]+
peakpos758,968.831261512149,15.689232333333301,
peakpos759,877.715513497439,15.200779500000001,[2844][M+2]+
peakpos760,921.728061469758,15.689339000000002,[3175][M]+
peakpos761,767.4058217246001,6.78953625,
peakpos762,947.86508642003,16.055772,[3310][M+2]+
peakpos763,757.648470546839,13.586770499999998,[1850][M]+
peakpos764,873.832669768172,15.593379500000001,[2809][M+3]+
peakpos765,1128.05051549733,8.08201466666667,[3817][M+2]+
peakpos766,773.586858293873,7.27910225,[1941][M+5]+
peakpos767,391.283409660789,15.680606,[321][M]+
peakpos768,840.621237871322,6.3368880999999995,[2565][M]+
peakpos769,486.345926544882,3.0565474999999998,
peakpos770,929.8254483865089,15.802745000000002,
peakpos771,703.625191403429,14.895454666666698,[1422][M+3]+
peakpos772,935.778599108897,15.122260999999998,[3249][M]+
peakpos773,809.5765449705631,6.52008995,[2276][M]+
peakpos774,391.28319436982497,15.383987,[322][M]+
peakpos775,797.662496358994,15.1012,
peakpos776,797.741018699544,15.575923999999999,[2178][M+1]+
peakpos777,946.8698276039951,15.645719,[3303][M+2]+
peakpos778,800.681411623569,15.347147666666698,[2205][M+1]+
peakpos779,638.654886335129,10.4500803333333,[1094][M]+
peakpos780,324.21643888126704,8.69186106666667,
peakpos781,1083.06103533527,7.00779075,
peakpos782,865.803342438349,15.715515,[2766][M+1]+
peakpos783,851.7301319149319,15.593369000000001,[2644][M+1]+
peakpos784,426.43000216731,5.6476602,[381][M]+
peakpos785,1159.83204228843,6.82543315,[3849][M+1]2+
peakpos786,841.7244275263989,15.721049166666699,[2575][M]+
peakpos787,324.216413224067,6.712012,
peakpos788,897.856002888915,16.125557,[2997][M+2]+
peakpos789,926.761170678988,15.2831916666667,
peakpos790,866.727093537441,15.5322965,[2774][M+1]+
peakpos791,1019.94982092301,15.680617000000002,
peakpos792,958.877724786655,16.0731506666667,
peakpos793,823.748345612619,15.434004666666699,
peakpos794,887.744333390976,16.125555,[2936][M]+
peakpos795,605.5846420094271,9.408329,[952][M]+
peakpos796,913.8918006376559,15.593340833333302,[3118][M]+
peakpos797,721.5560112699201,14.904151500000001,[1565][M]+
peakpos798,689.5578950096581,5.94428225,[1362][M]+
peakpos799,901.793442097081,15.575923000000001,[3027][M+1]+
peakpos800,744.552605484124,6.40667165,[1739][M]+
peakpos801,919.714188716389,15.471233499999999,[3158][M]+
peakpos802,406.202309974705,16.1430621666667,
peakpos803,976.8313570977209,15.479967000000002,
peakpos804,873.776862364285,16.125557,[2813][M+2]+
peakpos805,524.475038216569,15.593370000000002,[658][M+1]+
peakpos806,721.505672372142,11.000988333333302,[1563][M]+
peakpos807,730.537079964108,6.0402543,[1638][M]+
peakpos808,1340.28182099123,15.730391000000001,[4027][M+1]+
peakpos809,604.536765337127,15.855101999999999,[946][M]+
peakpos810,566.569974388685,9.015251,[802][M+1]+
peakpos811,837.617983351514,7.71532145,[2541][M]+
peakpos812,807.5687146514059,7.069723700000001,[2253][M+2]2+
peakpos813,715.6200880787981,15.000119,[1514][M+1]+
peakpos814,436.341457544116,5.768857466666669,
peakpos815,971.881969568992,15.680616,[3453][M+1]+
peakpos816,900.5695626986289,7.73276815,[3024][M]+
peakpos817,538.538540006119,7.79355498333333,[708][M+1]+
peakpos818,554.541411705478,8.0904666,[765][M+2]+
peakpos819,894.701807952393,15.436329,[2979][M+1]+
peakpos820,746.568244842574,7.0697171,[1759][M]+
peakpos821,901.8817575089549,15.593459333333302,[3034][M]+
peakpos822,946.85240598145,15.8899965,[3298][M+3]+
peakpos823,518.320817667498,2.7930331,[639][M]+
peakpos824,774.357507230551,12.871391000000001,[1984][M]+
peakpos825,921.865361878186,15.828935999999999,[3171][M+1]+
peakpos826,973.8971126006539,15.872551500000002,[3464][M+1]+
peakpos827,801.6823274667751,10.402407,[2220][M]+
peakpos828,869.698569914492,15.619547,[2799][M]+
peakpos829,683.312292925009,4.9235405,[1321][M]+
peakpos830,711.5206193536819,10.446031,[1466][M+3]+
peakpos831,987.8093385314619,15.26185,[3533][M]+
peakpos832,947.7876837396569,15.261842999999999,[3313][M+1]+
peakpos833,857.745470869841,15.820205999999999,[2702][M+1]+
peakpos834,962.7995420975869,15.157159,[3400][M+1]+
peakpos835,923.7456158478931,15.881275500000001,[3187][M]+
peakpos836,906.2585905267401,15.898727,
peakpos837,274.27388930732997,16.989259,
peakpos838,846.744272263741,15.2051405,
peakpos839,509.333891442773,3.0565366000000003,[609][M]+
peakpos840,894.7597803932871,15.759135999999998,[2980][M+1]+
peakpos841,680.632347711212,15.680617000000002,
peakpos842,746.326124946833,11.1090805,[1749][M]+
peakpos843,759.637343440265,8.35653133333333,[1865][M]+
peakpos844,927.809258650283,15.610823000000002,
peakpos845,669.626689392259,15.3883238333333,[1230][M+3]+
peakpos846,892.82199173858,15.7416875,
peakpos847,796.584910343858,7.226751299999999,[2173][M]+
peakpos848,975.819924356637,15.261850500000001,[3475][M+1]+
peakpos849,937.8969680286681,16.125553,[3256][M+1]+
peakpos850,896.7751374819729,15.951070499999998,[2996][M+1]+
